class	size	virtual_size	raw score(mean)	pval (mean)	raw score(median)	pval (median)	aroc rate	rocpval	log-1	log-2	log-3	log-4	log-5	log-6	log-7	log-8	log-9	log-10
embryo_implantation_GO:0007566	5	5	0.342798366	0.8232	0.188592578	0.9487	0.372387835	0.695395379	0.37831941	0.834596248	0.960751489	0.988018709	0.99624343	0.998496015	0.998496015	0.999247781	0.999247781	0.999247781
endocytosis_GO:0006897	84	58	0.514396119	0.5669	0.365573115	0.765	0.459197932	0.661278917	0.079804314	0.121732474	0.627301285	0.869024732	0.957113385	0.982623355	0.982623355	0.991274259	0.991274259	0.991274259
endodeoxyribonuclease_GO:0004520	4	4	0.755356476	0.2739	0.915781313	0.2046	0.626448894	0.351244303	0.39450791	0.86533836	0.968478322	0.990404147	0.996993839	0.998796721	0.998796721	0.999398225	0.999398225	0.999398225
endoderm_development_GO:0007492	16	14	0.504726877	0.5822	0.450751443	0.6644	0.481079451	0.541243317	0.19757089	0.602534892	0.893877164	0.966790829	0.989510058	0.995791693	0.995791693	0.997893787	0.997893787	0.997893787
endonuclease_GO:0004519	32	27	0.646145685	0.3851	0.446663218	0.6675	0.540281974	0.375654765	0.152011851	0.376059136	0.805273313	0.936882104	0.979848399	0.991891925	0.991891925	0.995938017	0.995938017	0.995938017
endopeptidase_Clp_GO:0008462	5	4	0.759356119	0.27	0.787998942	0.2897	0.655200963	0.321505355	0.39450791	0.86533836	0.968478322	0.990404147	0.996993839	0.998796721	0.998796721	0.999398225	0.999398225	0.999398225
endopeptidase_GO:0004175	64	58	0.64238139	0.3887	0.436787681	0.6781	0.522613447	0.507733386	0.108099748	0.037721831	0.294986102	0.122673403	0.042150779	0.017301808	0.017301808	0.008725741	0.008725741	0.008725741
endopeptidase_inhibitor_GO:0004866	50	44	0.826446646	0.2107	0.419280251	0.7014	0.500010326	0.391896362	0.065550027	0.134871451	0.702303182	0.899078409	0.967327951	0.986803774	0.986803774	0.993380472	0.993380472	0.993380472
endoplasmic_reticulum_lumen_GO:0005788	10	8	0.816882784	0.2205	0.567977252	0.5241	0.560513632	0.381948501	0.362655156	0.220741534	0.06037395	0.980894672	0.993994913	0.997594167	0.997594167	0.99879645	0.99879645	0.99879645
"endoplasmic_reticulum_membrane,_integral_protein_GO:0030176"	56	43	0.468102961	0.636	0.489267372	0.6222	0.50695139	0.565692164	0.139676916	0.210243646	0.707985073	0.901261963	0.968060886	0.987102714	0.987102714	0.993530916	0.993530916	0.993530916
endoplasmic_reticulum_membrane_GO:0005789	12	8	0.579988685	0.4703	0.489267372	0.6222	0.411564242	0.434170715	0.211059741	0.748744058	0.937932094	0.980894672	0.993994913	0.997594167	0.997594167	0.99879645	0.99879645	0.99879645
endoplasmic_reticulum_receptor_GO:0005045	23	16	0.554687885	0.5023	0.596640888	0.4832	0.472487181	0.485942392	0.246554144	0.560418537	0.879648381	0.962131954	0.988018709	0.995191231	0.995191231	0.997592899	0.997592899	0.997592899
"endoribonuclease,_producing_5'-phosphomonoesters_GO:0016891"	14	11	0.61566297	0.4235	0.31048692	0.835	0.503808428	0.496707449	0.192163691	0.671689645	0.915644709	0.973818813	0.991750457	0.996692726	0.996692726	0.998345118	0.998345118	0.998345118
endoribonuclease_GO:0004521	11	8	0.634490516	0.3981	0.31048692	0.835	0.486857961	0.4739289	0.272339628	0.748744058	0.937932094	0.980894672	0.993994913	0.997594167	0.997594167	0.99879645	0.99879645	0.99879645
endosome_GO:0005768	13	12	0.520774067	0.5572	0.444736222	0.6687	0.457749309	0.543246563	0.295119693	0.647801948	0.908331694	0.971470848	0.991003207	0.996392337	0.996392337	0.998194674	0.998194674	0.998194674
endosome_organization_and_biogenesis_GO:0007032	13	12	0.490467013	0.6031	0.354067096	0.7766	0.457749309	0.596231008	0.295119693	0.647801948	0.908331694	0.971470848	0.991003207	0.996392337	0.996392337	0.998194674	0.998194674	0.998194674
endosome_transport_GO:0016197	41	35	0.490467013	0.6031	0.354067096	0.7766	0.493669519	0.596231008	0.123173077	0.281233659	0.75509342	0.918910239	0.973940376	0.989495871	0.989495871	0.994734467	0.994734467	0.994734467
enhancer_binding_GO:0003705	10	10	0.649755183	0.3824	0.873543887	0.229	0.546873587	0.423321637	0.296786476	0.696454331	0.923015482	0.976172099	0.992498158	0.996993161	0.996993161	0.998495562	0.998495562	0.998495562
enzyme_activator_GO:0008047	102	84	0.651029674	0.3808	0.419896515	0.7014	0.522164298	0.339418087	0.036942429	0.17110815	0.508285776	0.815693686	0.938372477	0.974883263	0.974883263	0.98736272	0.98736272	0.98736272
enzyme_binding_GO:0019899	5	5	0.42830037	0.6978	0.234346344	0.9152	0.389641674	0.669766266	0.406058683	0.834596248	0.960751489	0.988018709	0.99624343	0.998496015	0.998496015	0.999247781	0.999247781	0.999247781
ephrin_GO:0005106	12	10	0.789396548	0.2444	0.671485584	0.398	0.709582643	0.437777125	0.063608725	0.256737304	0.923015482	0.976172099	0.992498158	0.996993161	0.996993161	0.998495562	0.998495562	0.998495562
ephrin_receptor_GO:0005003	5	4	0.900086581	0.1589	0.746977166	0.3271	0.558106277	0.154395464	0.39450791	0.127478061	0.968478322	0.990404147	0.996993839	0.998796721	0.998796721	0.999398225	0.999398225	0.999398225
epidermal_differentiation_GO:0008544	26	19	0.617768931	0.4209	0.608676673	0.4699	0.515968936	0.440347905	0.238554987	0.35257434	0.858720929	0.955183089	0.985785058	0.994290877	0.994290877	0.997141568	0.997141568	0.997141568
epigenetic_control_of_gene_expression_GO:0040029	22	20	0.606570643	0.4334	0.633334279	0.4437	0.556164177	0.356416729	0.21073317	0.484779302	0.851854271	0.952877276	0.985041406	0.99399085	0.99399085	0.996991124	0.996991124	0.996991124
epoxide_hydrolase_GO:0004301	5	4	1.031962384	0.0928	0.968026311	0.1773	0.744844197	0.193161567	0.39450791	0.86533836	0.968478322	0.990404147	0.996993839	0.998796721	0.998796721	0.999398225	0.999398225	0.999398225
epsilon_DNA_polymerase_GO:0003893	13	10	0.473682707	0.6295	0.388096216	0.7381	0.387871026	0.60069544	0.296786476	0.696454331	0.923015482	0.976172099	0.992498158	0.996993161	0.996993161	0.998495562	0.998495562	0.998495562
ER_to_Golgi_transport_GO:0006888	27	24	0.538890856	0.5296	0.370590401	0.7586	0.465631134	0.618747637	0.212457724	0.371787915	0.824922313	0.943706105	0.982071285	0.992791193	0.992791193	0.996389349	0.996389349	0.996389349
establishment_and/or_maintenance_of_cell_polarity_GO:0007163	4	4	0.87771393	0.1737	1.561078106	0.0301	0.551896733	0.43631046	0.126875647	0.86533836	0.968478322	0.990404147	0.996993839	0.998796721	0.998796721	0.999398225	0.999398225	0.999398225
establishment_and/or_maintenance_of_chromatin_architecture_GO:0006325	71	59	0.666918208	0.3616	0.577311692	0.5143	0.531006555	0.349884768	0.086520688	0.275911374	0.622255456	0.866914489	0.956387089	0.982325093	0.982325093	0.991123815	0.991123815	0.991123815
eta_DNA_polymerase_GO:0015999	9	8	0.468930663	0.636	0.388096216	0.7381	0.420018075	0.590832687	0.272339628	0.748744058	0.937932094	0.980894672	0.993994913	0.997594167	0.997594167	0.99879645	0.99879645	0.99879645
ether_hydrolase_GO:0016803	5	4	1.031962384	0.0928	0.968026311	0.1773	0.744844197	0.193161567	0.39450791	0.86533836	0.968478322	0.990404147	0.996993839	0.998796721	0.998796721	0.999398225	0.999398225	0.999398225
eukaryotic_43S_pre-initiation_complex_GO:0016282	61	46	0.507914233	0.5788	0.37365959	0.7558	0.438681886	0.719631021	0.11967797	0.321445047	0.691073292	0.894726172	0.965863412	0.986206028	0.986206028	0.993079585	0.993079585	0.993079585
eukaryotic_48S_initiation_complex_GO:0016283	41	30	0.47871517	0.6212	0.37365959	0.7558	0.433287996	0.681817767	0.117571622	0.337251223	0.786083714	0.930104385	0.97762954	0.990993065	0.990993065	0.995486686	0.995486686	0.995486686
eukaryotic_translation_elongation_factor_1_GO:0005853	6	5	0.675393329	0.3532	0.588195169	0.4955	0.617524842	0.297530134	0.406058683	0.834596248	0.960751489	0.988018709	0.99624343	0.998496015	0.998496015	0.999247781	0.999247781	0.999247781
eukaryotic_translation_initiation_factor_2_complex_GO:0005850	4	4	0.275287006	0.9025	0.204669278	0.938	0.321390938	0.732486	0.459531147	0.86533836	0.968478322	0.990404147	0.996993839	0.998796721	0.998796721	0.999398225	0.999398225	0.999398225
eukaryotic_translation_initiation_factor_3_complex_GO:0005852	13	11	0.661768632	0.3686	0.352362788	0.7791	0.48384843	0.553038247	0.192163691	0.272411548	0.915644709	0.973818813	0.991750457	0.996692726	0.996692726	0.998345118	0.998345118	0.998345118
eukaryotic_translation_initiation_factor_4_complex_GO:0008304	12	7	0.607809353	0.4334	0.425062629	0.6927	0.547439759	0.368690777	0.385408169	0.776336749	0.945478838	0.983263983	0.994743967	0.997894737	0.997894737	0.998946893	0.998946893	0.998946893
eukaryotic_translation_initiation_factor_4F_complex_GO:0016281	8	7	0.457472232	0.6583	0.237051493	0.9145	0.366157487	0.704691826	0.385408169	0.776336749	0.945478838	0.983263983	0.994743967	0.997894737	0.997894737	0.998946893	0.998946893	0.998946893
excitatory_extracellular_ligand-gated_ion_channel_GO:0005231	28	23	0.397624066	0.745	0.338641716	0.799	0.415892145	0.76572126	0.133135707	0.434802816	0.831575925	0.945991107	0.982813142	0.993091039	0.993091039	0.996539792	0.996539792	0.996539792
excretion_GO:0007588	14	11	0.604785695	0.436	0.62092092	0.4569	0.55818127	0.377205837	0.278262899	0.671689645	0.915644709	0.973818813	0.991750457	0.996692726	0.996692726	0.998345118	0.998345118	0.998345118
exo-alpha-sialidase_GO:0004308	5	5	0.459264348	0.6548	0.700667064	0.3678	0.473080397	0.561096294	0.37831941	0.834596248	0.960751489	0.988018709	0.99624343	0.998496015	0.998496015	0.999247781	0.999247781	0.999247781
exocytosis_GO:0006887	41	28	0.564095777	0.4889	0.40792322	0.7165	0.508557616	0.463992233	0.140037723	0.362652798	0.798826261	0.934617736	0.979108332	0.99159226	0.99159226	0.995787573	0.995787573	0.995787573
exonuclease_GO:0004527	21	19	0.514510926	0.5669	0.46470588	0.6485	0.52812629	0.464599006	0.101302699	0.502677912	0.858720929	0.955183089	0.985785058	0.994290877	0.994290877	0.997141568	0.997141568	0.997141568
exopeptidase_GO:0008238	33	27	0.596830414	0.446	0.562820418	0.5291	0.551460222	0.313819895	0.195830279	0.376059136	0.805273313	0.936882104	0.979848399	0.991891925	0.991891925	0.995938017	0.995938017	0.995938017
"exoribonuclease,_producing_5'-phosphomonoesters_GO:0016896"	6	5	0.455284174	0.661	0.46470588	0.6485	0.524239687	0.495615704	0.37831941	0.834596248	0.960751489	0.988018709	0.99624343	0.998496015	0.998496015	0.999247781	0.999247781	0.999247781
exoribonuclease_GO:0004532	6	5	0.455284174	0.661	0.46470588	0.6485	0.524239687	0.495615704	0.37831941	0.834596248	0.960751489	0.988018709	0.99624343	0.998496015	0.998496015	0.999247781	0.999247781	0.999247781
external_protective_structure_GO:0030312	13	6	0.770462227	0.2591	0.610514959	0.4683	0.529965367	0.207768974	0.311449945	0.804941819	0.953085149	0.985638658	0.995493473	0.998195353	0.998195353	0.999097337	0.999097337	0.999097337
external_protective_structure_organization_and_biogenesis_GO:0045229	33	27	0.511861283	0.5739	0.620821434	0.4569	0.59761665	0.462894687	0.152011851	0.17953673	0.805273313	0.936882104	0.979848399	0.991891925	0.991891925	0.995938017	0.995938017	0.995938017
extracellular_ligand-gated_ion_channel_GO:0005230	41	36	0.400784083	0.74	0.338641716	0.799	0.416124641	0.821431249	0.064233544	0.271195676	0.749040795	0.916686621	0.973203882	0.989196568	0.989196568	0.994584023	0.994584023	0.994584023
extracellular_matrix_glycoprotein_GO:0005207	4	4	0.123053955	0.9922	0.177021645	0.9565	0.164195394	0.867732171	0.459531147	0.86533836	0.968478322	0.990404147	0.996993839	0.998796721	0.998796721	0.999398225	0.999398225	0.999398225
extracellular_matrix_organization_and_biogenesis_GO:0030198	7	6	0.552750278	0.5057	0.459182687	0.655	0.410706219	0.592281108	0.401216791	0.804941819	0.953085149	0.985638658	0.995493473	0.998195353	0.998195353	0.999097337	0.999097337	0.999097337
extracellular_matrix_structural_constituent_conferring_tensile_strength_GO:0030020	25	20	0.76500536	0.2639	0.517281921	0.5899	0.511951109	0.354965969	0.21073317	0.3579722	0.851854271	0.952877276	0.985041406	0.99399085	0.99399085	0.996991124	0.996991124	0.996991124
extracellular_matrix_structural_constituent_GO:0005201	51	43	0.680053287	0.3472	0.535242268	0.5657	0.531115744	0.3076401	0.153163753	0.334990191	0.707985073	0.901261963	0.968060886	0.987102714	0.987102714	0.993530916	0.993530916	0.993530916
extrinsic_membrane_protein_GO:0019898	37	31	0.484470789	0.6124	0.315316183	0.8292	0.436702812	0.735393649	0.173908869	0.325222919	0.779787441	0.927855379	0.976890814	0.990693536	0.990693536	0.995336242	0.995336242	0.995336242
extrinsic_plasma_membrane_protein_GO:0019897	37	31	0.484470789	0.6124	0.315316183	0.8292	0.436702812	0.735393649	0.173908869	0.325222919	0.779787441	0.927855379	0.976890814	0.990693536	0.990693536	0.995336242	0.995336242	0.995336242
eye_morphogenesis_(sensu_Drosophila)_GO:0007456	8	8	0.590458653	0.4534	0.56828251	0.5223	0.460046694	0.595159742	0.362655156	0.220741534	0.937932094	0.980894672	0.993994913	0.997594167	0.997594167	0.99879645	0.99879645	0.99879645
eye_morphogenesis_GO:0001654	11	11	0.548875862	0.5128	0.267059695	0.8838	0.445668256	0.638874432	0.298684462	0.272411548	0.915644709	0.973818813	0.991750457	0.996692726	0.996692726	0.998345118	0.998345118	0.998345118
eye_pigment_biosynthesis_GO:0006726	5	5	0.377855708	0.7762	0.104571929	0.9881	0.358687142	0.708516854	0.37831941	0.834596248	0.960751489	0.988018709	0.99624343	0.998496015	0.998496015	0.999247781	0.999247781	0.999247781
eye-antennal_disc_metamorphosis_GO:0007455	8	8	0.590458653	0.4534	0.56828251	0.5223	0.460046694	0.595159742	0.362655156	0.220741534	0.937932094	0.980894672	0.993994913	0.997594167	0.997594167	0.99879645	0.99879645	0.99879645
F-actin_capping_GO:0003782	9	6	0.436764743	0.6872	0.583929729	0.5052	0.406916629	0.556698599	0.311449945	0.804941819	0.953085149	0.985638658	0.995493473	0.998195353	0.998195353	0.999097337	0.999097337	0.999097337
fat-soluble_vitamin_metabolism_GO:0006775	5	5	0.140875502	0.9883	0.068064363	0.9961	0.178831677	0.885751583	0.37831941	0.834596248	0.960751489	0.988018709	0.99624343	0.998496015	0.998496015	0.999247781	0.999247781	0.999247781
fatty_acid_beta-oxidation_GO:0006635	7	6	0.333060561	0.8349	0.412524789	0.7098	0.349696331	0.724195102	0.311449945	0.804941819	0.953085149	0.985638658	0.995493473	0.998195353	0.998195353	0.999097337	0.999097337	0.999097337
fatty_acid_biosynthesis_GO:0006633	24	20	0.513805704	0.5704	0.392866796	0.7308	0.450022635	0.605961284	0.179281934	0.3579722	0.851854271	0.952877276	0.985041406	0.99399085	0.99399085	0.996991124	0.996991124	0.996991124
fatty_acid_metabolism_GO:0006631	62	54	0.572522367	0.4783	0.392866796	0.7308	0.463283168	0.672779803	0.129469475	0.176317559	0.283482446	0.87751396	0.960022985	0.983816855	0.983816855	0.991876034	0.991876034	0.991876034
fatty_acid_oxidation_GO:0019395	8	7	0.393035675	0.7506	0.412524789	0.7098	0.404991394	0.661856316	0.256391635	0.776336749	0.945478838	0.983263983	0.994743967	0.997894737	0.997894737	0.998946893	0.998946893	0.998946893
Fe2S2_electron_transfer_carrier_GO:0009492	6	4	0.45304932	0.6636	0.469825925	0.6439	0.450925787	0.551393383	0.459531147	0.86533836	0.968478322	0.990404147	0.996993839	0.998796721	0.998796721	0.999398225	0.999398225	0.999398225
feeding_behavior_GO:0007631	5	4	0.912767653	0.1505	0.347227951	0.788	0.505193437	0.503217894	0.39450791	0.127478061	0.968478322	0.990404147	0.996993839	0.998796721	0.998796721	0.999398225	0.999398225	0.999398225
female_meiosis_GO:0007143	5	4	0.52280312	0.5529	0.601863737	0.4792	0.575982237	0.415394033	0.459531147	0.86533836	0.968478322	0.990404147	0.996993839	0.998796721	0.998796721	0.999398225	0.999398225	0.999398225
ferric_iron_binding_GO:0008199	4	4	1.97218631	0.0016	2.98021927	6.00E-04	0.640448593	0.325606849	0.126875647	0.007011393	0.031151176	0.009563347	0.996993839	0.998796721	0.998796721	0.999398225	0.999398225	0.999398225
fertilization_(sensu_Animalia)_GO:0007338	18	14	0.398170145	0.7425	0.422715056	0.6958	0.402608171	0.702400824	0.065632579	0.602534892	0.893877164	0.966790829	0.989510058	0.995791693	0.995791693	0.997893787	0.997893787	0.997893787
fertilization_GO:0009566	18	14	0.398170145	0.7425	0.422715056	0.6958	0.402608171	0.702400824	0.065632579	0.602534892	0.893877164	0.966790829	0.989510058	0.995791693	0.995791693	0.997893787	0.997893787	0.997893787
FGF_receptor_signaling_pathway_GO:0008543	7	7	0.491219724	0.6031	0.23082953	0.9178	0.452474182	0.596278532	0.385408169	0.776336749	0.945478838	0.983263983	0.994743967	0.997894737	0.997894737	0.998946893	0.998946893	0.998946893
fibrillar_collagen_GO:0005583	6	5	0.447207516	0.6729	0.439423905	0.6763	0.47356218	0.557636464	0.37831941	0.834596248	0.960751489	0.988018709	0.99624343	0.998496015	0.998496015	0.999247781	0.999247781	0.999247781
fibroblast_growth_factor_receptor_ligand_GO:0005162	5	5	0.801119648	0.2353	0.872538837	0.229	0.669978922	0.280498567	0.174152408	0.834596248	0.960751489	0.988018709	0.99624343	0.998496015	0.998496015	0.999247781	0.999247781	0.999247781
filopodium_GO:0030175	5	5	0.419465141	0.7139	0.306695243	0.8397	0.448870822	0.592252736	0.406058683	0.834596248	0.960751489	0.988018709	0.99624343	0.998496015	0.998496015	0.999247781	0.999247781	0.999247781
flavin-containing_electron_transporter_GO:0015933	77	62	0.580284447	0.4681	0.469825925	0.6439	0.5166336	0.454999104	0.132187928	0.242414788	0.607355702	0.860612545	0.954210845	0.98143058	0.98143058	0.990672484	0.990672484	0.990672484
flavodoxin_GO:0009457	5	4	0.905468109	0.1559	1.36537161	0.0556	0.695506548	0.273014781	0.126875647	0.86533836	0.968478322	0.990404147	0.996993839	0.998796721	0.998796721	0.999398225	0.999398225	0.999398225
fluid_transport_GO:0042044	5	4	0.363172	0.7945	0.573814175	0.5181	0.404109589	0.63620518	0.459531147	0.86533836	0.968478322	0.990404147	0.996993839	0.998796721	0.998796721	0.999398225	0.999398225	0.999398225
focal_adhesion_GO:0005925	12	9	0.498888563	0.592	0.269570933	0.8819	0.439422852	0.596155591	0.288337889	0.722128062	0.93044446	0.978530714	0.99324631	0.997293641	0.997293641	0.998646006	0.998646006	0.998646006
frizzled_receptor_GO:0004928	8	8	0.293759431	0.8818	0.217491544	0.9276	0.392472511	0.805826349	0.362655156	0.748744058	0.937932094	0.980894672	0.993994913	0.997594167	0.997594167	0.99879645	0.99879645	0.99879645
frizzled_receptor_signaling_pathway_GO:0007222	6	6	0.397689961	0.745	0.475058917	0.6389	0.294458666	0.711419536	0.401216791	0.804941819	0.953085149	0.985638658	0.995493473	0.998195353	0.998195353	0.999097337	0.999097337	0.999097337
frizzled-2_receptor_signaling_pathway_GO:0007223	8	8	0.5859617	0.4619	0.767486707	0.3045	0.589320681	0.369224758	0.211059741	0.748744058	0.937932094	0.980894672	0.993994913	0.997594167	0.997594167	0.99879645	0.99879645	0.99879645
fructose_metabolism_GO:0006000	7	6	0.299254302	0.875	0.192443229	0.9463	0.332404758	0.758430823	0.311449945	0.804941819	0.953085149	0.985638658	0.995493473	0.998195353	0.998195353	0.999097337	0.999097337	0.999097337
fructose-bisphosphate_aldolase_GO:0004332	5	4	0.303995413	0.8696	0.192443229	0.9463	0.314428722	0.729783657	0.459531147	0.86533836	0.968478322	0.990404147	0.996993839	0.998796721	0.998796721	0.999398225	0.999398225	0.999398225
G1/S_transition_of_mitotic_cell_cycle_GO:0000082	9	8	0.670505673	0.3577	0.511801938	0.5979	0.339320681	0.301231498	0.362655156	0.748744058	0.937932094	0.980894672	0.993994913	0.997594167	0.997594167	0.99879645	0.99879645	0.99879645
